,class,position x,position y,position z,rotation,scale l,scale w,scale h,file_name
791,Car,27.347603112563682,-28.09713149191544,-9.89924688471866,-0.829155227981397,4.238345740163219,1.3741337708684098,1.9749112330947023,Suwon_A_2210261635_0190_0001
792,Car,27.52488571796931,-28.201788573209743,-9.85723516950683,-0.891771054408087,3.6818451769014,1.7214363328206284,1.8573729201486877,Suwon_A_2210261635_0190_0002
793,Car,27.38214471898442,-28.31192721938635,-9.832963230800802,-0.8950212361308234,3.7722892496683524,1.2594805722512181,1.683178674901956,Suwon_A_2210261635_0190_0003
794,Car,28.014281417338434,-27.388499157406557,-10.046644168097384,-0.9054084190519542,2.414921019588781,0.9710179960902289,1.4514047007440751,Suwon_A_2210261635_0190_0004
795,Car,26.552735435210604,-28.91162978284137,-9.842704249298414,-0.8555335221401263,6.132932669216415,1.5682266448409907,1.8355125673557247,Suwon_A_2210261635_0190_0005
796,Car,12.865460823498703,5.7700760615555176,-12.33068053356671,-2.7978253155292476,4.513234298747618,1.7834416631102923,0.8709810137170383,Suwon_A_2210261635_0190_0006
797,Car,14.738123603086082,0.5552683345954367,-12.159724006689656,-2.80771462843376,4.999523170147108,1.7299589867086205,1.4665503562192,Suwon_A_2210261635_0190_0007
798,Car,16.30889701091835,-5.0129671298234895,-11.74744465625769,-2.88274819271039,4.759071635906601,1.7611054617189386,1.6148254361741392,Suwon_A_2210261635_0190_0008
799,Car,17.376379829550835,-10.614762647527623,-11.260229945990588,-3.0388241078662297,4.589077192993467,1.906831307491057,1.6292824360711387,Suwon_A_2210261635_0190_0009
800,Car,27.331545508939648,-28.349491488953518,-9.862437896633294,-0.8878415148495248,3.7576333657008067,1.1945395177882165,1.3274404936637534,Suwon_A_2210261635_0191_0000
801,Car,27.356476073449887,-28.355223331913432,-9.87728263797121,-0.8884526893352088,3.826125667476764,1.2433202445586735,1.3922632118330793,Suwon_A_2210261635_0191_0001
802,SUV,15.647386003578504,15.748842621395005,-13.18374269588507,-2.155116133856552,4.3890247581903195,1.6924524374420091,1.6854445059013945,Suwon_A_2210261635_0191_0002
803,SUV,20.60655867082924,12.38830997108422,-12.888719546750657,-2.169147568428266,4.050529359471159,1.6832951235733125,1.6473718413943548,Suwon_A_2210261635_0191_0003
804,SUV,24.031631454453365,10.000162410439787,-12.684991017436262,-2.1835325115285307,4.009514341230663,1.677063510122376,1.6635335000520866,Suwon_A_2210261635_0191_0004
805,Car,37.30711250423,-14.88873361467329,-11.142023887959343,1.9699023473721686,4.379115512077334,1.665113772214749,1.1561152386350904,Suwon_A_2210261635_0191_0005
806,Car,29.133338899824736,-19.524089726220563,-10.653088069697082,2.0993394174739746,4.417934220131373,1.7331964880568151,1.2515389856992458,Suwon_A_2210261635_0191_0006
807,SUV,27.051193579082888,8.069919498349211,-12.532315359975712,-2.1899587734186943,4.009325813615763,1.9474797054682496,1.8023299868919378,Suwon_A_2210261635_0191_0007
808,SUV,26.946610961445476,7.959478433123171,-12.497582851916933,-2.187031771625458,3.9108414451983675,1.5995502681129579,1.6785791673482402,Suwon_A_2210261635_0191_0008
809,Small_Truck,11.719213688547804,14.591207193269527,-12.733860328490834,-2.1622105650235697,7.121576853084205,2.300983499408241,2.5146651784594964,Suwon_A_2210261635_0191_0009
810,Car,26.938271732600025,-28.685539569646945,-9.76875132084974,-0.9046377181615559,4.8590877950939895,1.1828334304430195,1.1491480823993476,Suwon_A_2210261635_0192_0000
811,Car,26.859068919378526,-28.731640420752832,-9.859325103335514,-0.8534387946329379,4.932755629755709,1.0635438270652169,1.2964204304180433,Suwon_A_2210261635_0192_0001
812,Car,26.924622768685637,-28.675850981996184,-9.770578596906692,-0.8814876203672262,4.8221452998982155,1.1491577033101528,1.1063819208667685,Suwon_A_2210261635_0192_0002
813,Car,26.900180863221834,-28.69151604311334,-9.783819240699005,-0.8990450793937552,4.815102250071726,1.1773407776182232,1.305928528741244,Suwon_A_2210261635_0192_0003
814,Two_Wheeler,30.94764903683087,-28.02303679747885,-9.94331407546997,-0.8894803240237193,1.4611233569438533,0.7527106856797972,0.9008264541625977,Suwon_A_2210261635_0192_0004
815,Two_Wheeler,32.94685036418762,-25.952174816164767,-9.847129293159865,-0.684131611665412,1.77869175252142,0.233807948413644,0.9442131271862519,Suwon_A_2210261635_0192_0005
816,Two_Wheeler,34.85585610744358,-23.814519243104723,-10.267885625704118,-0.8746291608220672,1.6312067360769862,0.47314391526247157,0.9801916974769516,Suwon_A_2210261635_0192_0006
817,Two_Wheeler,36.860652651281676,-22.027021960831032,-9.984958224486073,-0.918383848337853,1.5659039424970018,0.29651218089822373,0.906326412527632,Suwon_A_2210261635_0192_0007
818,Two_Wheeler,37.6029157044371,-21.485974542774485,-10.145194745620984,-0.5942539188288267,1.42759152515256,0.5038305049892525,0.9147836169366101,Suwon_A_2210261635_0192_0008
819,Two_Wheeler,37.579683042367826,-21.489408116278224,-10.165612697601317,-0.807063564373857,1.455562892538218,0.4277924852242114,0.9653348922729492,Suwon_A_2210261635_0192_0009
820,Two_Wheeler,37.53904815957723,-21.416818072882936,-10.141938736924496,-0.7962611891411683,1.4972976636874313,0.28240074400780046,0.908729472040635,Suwon_A_2210261635_0193_0000
821,Two_Wheeler,37.536676495903805,-21.431210129371372,-10.14630044429213,-0.7804943840031366,1.474021948282328,0.2925138183666285,0.9233346938440595,Suwon_A_2210261635_0193_0001
822,Two_Wheeler,37.54188052336324,-21.43460701410665,-10.148231278741248,-0.7865486647145159,1.4727876186387356,0.3202565822803719,0.9286006531337343,Suwon_A_2210261635_0193_0002
823,Two_Wheeler,37.544061315138734,-21.44487479803317,-10.15405208059106,-0.7798297007650389,1.4727876186387356,0.3202565822803719,0.9122223479356355,Suwon_A_2210261635_0193_0003
824,Two_Wheeler,37.55975938726312,-21.440026952518686,-10.136681711355966,-0.776967356066132,1.509431520902401,0.3202565822803719,0.902216203862626,Suwon_A_2210261635_0193_0004
825,Two_Wheeler,37.55395469286205,-21.442263529785986,-10.14405620013365,-0.7742901598969764,1.509431520902401,0.34082303711712897,0.8888731913447586,Suwon_A_2210261635_0193_0005
826,Two_Wheeler,37.55591277358629,-21.452659419385345,-10.146464424037802,-0.7715464238183046,1.509431520902401,0.33889769905172057,0.8926791693635286,Suwon_A_2210261635_0193_0006
827,Two_Wheeler,37.54651130299916,-21.449739310914286,-10.144038079575559,-0.769489033499025,1.509431520902401,0.3668706554994127,0.8933206120829904,Suwon_A_2210261635_0193_0007
828,Two_Wheeler,37.552016486944524,-21.453321634505137,-10.136895279579582,-0.767648189016849,1.5216461549902895,0.3682036184575912,0.9086895099155272,Suwon_A_2210261635_0193_0008
829,Two_Wheeler,37.58710599967576,-21.385719601669365,-10.150426080462013,-0.7662744554704006,1.6797035200875663,0.38149273086925295,0.8908486420222135,Suwon_A_2210261635_0193_0009
830,Two_Wheeler,38.8127303336026,-20.259171571075115,-10.426295894533883,-1.0194674860328519,1.7388165899816863,0.4392492161330815,0.9574373055741336,Suwon_A_2210261635_0194_0000
831,Two_Wheeler,41.66744802928747,-16.75168383022227,-10.278826468391854,-0.4516368789174941,1.2465547636225414,0.4670652447896606,0.8605628233918465,Suwon_A_2210261635_0194_0001
832,Two_Wheeler,44.49510738300375,-11.073580920275148,-10.895512425273274,0.3235208853516999,0.9419052196487652,0.9820998057735615,0.9197388592633371,Suwon_A_2210261635_0194_0002
833,Two_Wheeler,45.90278645535013,-3.7652461647916127,-11.242158412933348,0.051951533662346304,1.3296592432384058,0.46038955306984347,0.861140251159668,Suwon_A_2210261635_0194_0003
834,Two_Wheeler,46.03476232402782,4.897298753789765,-12.185445308685301,-0.11363589373462886,1.35068445700233,0.5685404881450538,1.125687599182129,Suwon_A_2210261635_0194_0004
835,Two_Wheeler,44.611832373568674,13.635608746895207,-12.551560398452192,0.3083998583615533,1.7140841536636628,0.5326639784094809,0.9867989304969177,Suwon_A_2210261635_0194_0005
836,Two_Wheeler,40.90824167618675,22.419793032202257,-13.250638258645145,0.5493038144924638,1.8729638912724162,0.3900884208680855,1.1229645073533727,Suwon_A_2210261635_0194_0006
837,Car,26.508950578113748,-29.278778957947583,-9.615310340363854,-0.9067838535543978,4.205678099709475,1.6320399088894115,1.1389903479542445,Suwon_A_2210261635_0194_0007
838,Car,31.676998381401244,-24.28237040089569,-10.059629312694055,-0.7582705604547204,4.267380087593457,1.4404443941317018,1.546005317571547,Suwon_A_2210261635_0194_0008
839,Car,35.708237321244404,-18.490680522655524,-10.632391889811466,-0.608947647575177,4.07394280422719,0.6702701256983514,0.9363530774377914,Suwon_A_2210261635_0194_0009
840,Adult,28.730887399036682,-7.603186852156018,-11.281044572423337,-1.745335763774326,0.2849862457851804,0.17478233534198387,1.651369028579249,Suwon_A_2210261635_0195_0000
841,Adult,28.70004870335552,-7.642348268357758,-11.306481139330552,-1.7453292519943295,0.23784648970258235,0.2846778836136458,1.705005201634736,Suwon_A_2210261635_0195_0001
842,Car,29.365323125595648,-30.796605474087468,-9.628252413513863,-0.9491266518348963,3.7472468104362155,0.30197415325459076,1.3401672310777488,Suwon_A_2210261635_0195_0002
843,Car,31.35693369511954,-25.181351111420533,-10.216435686187683,-0.9500564686623568,3.519360420998331,0.22758031344503002,1.042246372395018,Suwon_A_2210261635_0195_0003
844,Adult,23.207351381067287,-5.135271245940641,-11.289004202958026,-1.3818307105328882,0.44061857198230847,0.4343114927956775,1.404214904788961,Suwon_A_2210261635_0195_0004
845,Two_Wheeler,12.741419387854878,1.9242184493005945,-11.786416353247567,-2.956766655619736,2.1123966144903,0.7452100753370406,0.540748591966111,Suwon_A_2210261635_0195_0005
846,Two_Wheeler,14.832461901669937,-5.895687361708588,-11.59176761756723,-2.8704017740793253,2.273816886224811,0.6649037985138451,1.6654633616315886,Suwon_A_2210261635_0195_0006
847,Two_Wheeler,15.818936765814628,-14.489142871898963,-11.024435511295135,-3.0543261909900767,1.9611776465659543,0.5165061227919576,1.703265207878482,Suwon_A_2210261635_0195_0007
848,Adult,12.236271451591618,-12.561291710721985,-10.985410438616592,-1.1510950629838874,1.0568956103602032,0.9571946590175949,1.5007059962259461,Suwon_A_2210261635_0195_0008
849,Adult,12.6293019861784,-11.211765112016298,-11.10294144771219,-0.5095201781733699,0.8755410328067288,1.015160727925668,1.6303112523105854,Suwon_A_2210261635_0195_0009
850,Adult,28.69949715409828,-7.646863651095429,-11.276679992675781,-2.2776546738526005,0.24625529098260213,0.3033239065109098,1.6566410064697266,Suwon_A_2210261635_0196_0000
851,Adult,28.699497154098253,-7.646863651095429,-11.276679992675781,-2.2776546738526005,0.24625529098260213,0.3033239065109098,1.6566410064697266,Suwon_A_2210261635_0196_0001
852,Adult,28.699497154098253,-7.646863651095429,-11.276679992675781,-2.2776546738526005,0.24625529098260213,0.3033239065109098,1.6566410064697266,Suwon_A_2210261635_0196_0002
853,Adult,28.69949715409828,-7.646863651095373,-11.276679992675781,-2.2776546738526005,0.24625529098260213,0.3033239065109098,1.6566410064697266,Suwon_A_2210261635_0196_0003
854,Adult,28.69949715409828,-7.646863651095373,-11.276679992675781,-2.2776546738526005,0.24625529098260213,0.3033239065109098,1.6566410064697266,Suwon_A_2210261635_0196_0004
855,Adult,28.699497154098253,-7.646863651095373,-11.276679992675781,-2.2776546738526005,0.24625529098260213,0.3033239065109098,1.6566410064697266,Suwon_A_2210261635_0196_0005
856,Car,33.79163421878183,-23.910385803258688,-10.299560268006188,-0.9410194676078825,3.9106774300495726,0.4620188273740775,0.9261469759395835,Suwon_A_2210261635_0196_0006
857,Adult,28.70562478873435,-7.647064061500619,-11.276679992675781,-2.2776546738526005,0.24822909456959105,0.3032762168562597,1.6566410064697266,Suwon_A_2210261635_0196_0007
858,Adult,28.702616891330198,-7.641325485454354,-11.276679992675781,-2.2776546738526005,0.22339301636985,0.30578525571158816,1.6566410064697266,Suwon_A_2210261635_0196_0008
859,Adult,13.403796997019786,-0.19832675702137403,-11.981674671173096,-1.8334267475351809,0.4429385956417689,0.606833457176424,1.1552400588989258,Suwon_A_2210261635_0196_0009
860,Adult,26.091060627504934,-4.7225770020722555,-11.61933894344534,-1.6522667185396513,0.26294557445356886,0.316762558402786,1.4230498351328686,Suwon_A_2210261635_0197_0000
861,Adult,26.110363434935223,-4.724153097972002,-11.61933894344534,-1.6522667185396516,0.29847805726786975,0.316762558402786,1.4230498351328686,Suwon_A_2210261635_0197_0001
862,Adult,26.16591326164578,-4.728688803693903,-11.61933894344534,-1.6522667185396516,0.401130806527113,0.316762558402786,1.4230498351328686,Suwon_A_2210261635_0197_0002
863,Adult,26.242972010937986,-4.711224658951411,-10.918711735270051,-1.6522667185396516,0.14220933275965691,0.27592522420722304,0.032253242654056,Suwon_A_2210261635_0197_0003
864,Adult,26.107674134395626,-4.7233119957877925,-11.61933894344534,-1.64354007227968,0.29889838874255936,0.30863561608012385,1.4230498351328686,Suwon_A_2210261635_0197_0004
865,Adult,26.307634169575003,-4.753855142511179,-11.171274179617823,-1.6522667185396516,0.22344329708859587,0.45015139060722437,0.48689781421452727,Suwon_A_2210261635_0197_0005
866,Adult,26.466834388316027,-4.604376253531488,-11.206686295112588,-1.6522667185396516,0.19150831732504658,0.5779051769133083,0.492399853018408,Suwon_A_2210261635_0197_0006
867,Adult,26.717411401076543,-4.567877567423049,-11.281903153891003,-1.6522667185396516,0.2390571978136632,0.5779051769133083,0.537813878344989,Suwon_A_2210261635_0197_0007
868,Adult,26.746164692303214,-4.492012669483808,-11.280389808124042,-1.6435373121812806,0.22275453041865062,0.36965782901050126,0.5061555856867948,Suwon_A_2210261635_0197_0008
869,Adult,26.61957342044066,-4.5218668278547876,-11.263712643188159,-1.6435369838446388,0.25470780536068033,0.45838157837249605,0.518326210545038,Suwon_A_2210261635_0197_0009
870,Adult,26.613936184089848,-4.649474415632383,-11.241381168365477,-0.0847729287681709,0.36288940914396406,0.23102891438826134,0.4816141128540039,Suwon_A_2210261635_0198_0000
871,Adult,26.624192278719576,-4.482672045246904,-11.245382414854168,0.41554362836230874,0.41548759341917185,0.0499724400434742,0.5541479710662828,Suwon_A_2210261635_0198_0001
872,Car,34.14522681145149,-21.547361404736442,-10.487517223295574,-0.7371104411874786,4.565692929400104,1.1898954273942741,1.3095764318715108,Suwon_A_2210261635_0198_0002
873,Car,35.88081617277779,-27.059309869180687,-9.843172387407284,-0.9608037978743218,4.045853706552867,1.4165230401782078,1.767186164855957,Suwon_A_2210261635_0198_0003
874,Car,33.25310682998722,-28.10312155523058,-9.908487038571872,-0.8632641160994539,4.3449046343246644,1.5025593767440317,1.4128149607211717,Suwon_A_2210261635_0198_0004
875,Car,42.849599887873886,-19.556816069384855,-10.399770481217066,-0.8101132681745357,4.144994589978747,1.1874583986276837,1.123756740963114,Suwon_A_2210261635_0198_0005
876,Car,36.80381990454048,-18.888974209060994,-10.496972833099314,-0.6388260554699176,4.169787933894664,1.4252396326705723,1.5188992598329931,Suwon_A_2210261635_0198_0006
877,Bus,28.556950535028577,-33.25268003919891,-8.726455072319538,-0.9151275323230097,8.656634588462534,2.305759510259006,3.025423282662384,Suwon_A_2210261635_0198_0007
878,Bus,38.958801511015274,-25.46034075599526,-9.157882503127974,-0.9324029951971184,8.758324562133264,2.234159351110304,2.728977618659931,Suwon_A_2210261635_0198_0008
879,Car,33.29413713952354,-25.042874835871746,-10.090087522581031,-0.96811963716297,4.2766472804557925,1.546535633842581,1.4250974523191937,Suwon_A_2210261635_0198_0009
880,Adult,22.77272610660464,-3.8807544836349575,-11.610279230559055,0.5333123106437255,0.3484642908442048,0.4649166953313838,1.3559153641942814,Suwon_A_2210261635_0199_0000
881,Adult,22.929038617742197,-3.7748091209182393,-11.644391389547925,0.8538058441868512,0.24586373497663333,0.3850718476072071,1.4552722911690144,Suwon_A_2210261635_0199_0001
882,Adult,22.815392441634575,-3.780604510840748,-11.647866252413872,0.377756671604945,0.3046175374199157,0.6677153865829142,1.4862480230162205,Suwon_A_2210261635_0199_0002
883,Adult,22.803695158698364,-3.7680291390186187,-11.629601364945037,0.24026611257687408,0.34296561551132904,0.6658231165774013,1.4825589768383165,Suwon_A_2210261635_0199_0003
884,Car,31.081750995546244,-25.40585795190764,-10.035767795228413,-0.92295643697004,4.3152738546510605,0.3165761007634179,0.7707450946303429,Suwon_A_2210261635_0199_0004
885,Car,41.5401561355766,-17.747624295543275,-11.073869044495876,-0.9210445573881259,3.241125842928282,0.16187289473771052,0.5557095215736888,Suwon_A_2210261635_0199_0005
886,Adult,22.891086859109652,-3.7748494045233913,-11.664387190802039,0.46635855032687906,0.2542050753644333,0.6306249964387208,1.470250901661176,Suwon_A_2210261635_0199_0006
887,Adult,22.866146645659022,-3.7890308705307603,-11.675190072461973,-0.1375451559570417,0.32504857414318084,0.6358751092703667,1.4857370480001169,Suwon_A_2210261635_0199_0007
888,Adult,23.43252864530801,-3.8257513597665125,-11.722253467934905,-1.4599587911143599,0.3481787064937143,0.4265621432368656,1.3339016791183385,Suwon_A_2210261635_0199_0008
889,Adult,23.784466632710622,-3.631135526213221,-10.981977195828085,-1.514741253523848,0.08410941708958154,0.35549474381071505,0.4790870262167484,Suwon_A_2210261635_0199_0009
890,Adult,28.22179623190878,-10.374130776169785,-11.10513838337141,-1.8238802990305596,0.2920299573422888,0.5385830109413883,1.6868846294519693,Suwon_A_2210261635_0200_0000
891,Adult,28.41016102516186,-10.594187285524772,-10.901276193740209,-2.4345180911985986,0.10589166640771427,0.4332581883104496,1.201936826090214,Suwon_A_2210261635_0200_0001
892,Adult,28.43124956116337,-10.651706307661863,-10.885355363526056,-1.45992329342434,0.33255329340447815,0.29804338286194365,1.1675928394751218,Suwon_A_2210261635_0200_0002
893,Adult,28.43133449885085,-10.60617688838767,-10.889025135279919,-1.5074916203314368,0.3876282358765425,0.43411207536206214,1.1459659945239355,Suwon_A_2210261635_0200_0003
894,Adult,28.489749313162417,-10.672258774170974,-10.890672623866653,-1.4987649740714655,0.4173385545512374,0.48168802696624885,1.1796975693243266,Suwon_A_2210261635_0200_0004
895,Adult,28.431989119340507,-10.640035324114448,-10.878758729765782,-1.4987649740714657,0.33249282466281005,0.5031000262973676,1.1660792677009573,Suwon_A_2210261635_0200_0005
896,Adult,28.396791989223644,-10.621815432839496,-10.892270475522924,-1.498764974071466,0.5165392422497961,0.38798728740442,1.1619965974669157,Suwon_A_2210261635_0200_0006
897,Adult,28.393890305438948,-10.540425200745185,-10.900748703051775,-1.4900383278114946,0.37449260157031367,0.31423412918206356,1.1964794892548904,Suwon_A_2210261635_0200_0007
898,Adult,27.997346573057683,-9.959982571945204,-11.082847188205474,-0.18967271076097864,0.4895760484343121,0.18472787931812362,1.653160815005215,Suwon_A_2210261635_0200_0008
899,Adult,28.41570239304274,-8.885348578669605,-11.187252857461406,-0.19919131607916654,0.561299082715673,1.0710112255363478,1.7426401572462216,Suwon_A_2210261635_0200_0009
900,Car,18.85585697986356,23.72041708499958,-13.775222183977863,-1.9901782721259722,4.280524421322159,1.6059227848162367,1.3619987641952187,Suwon_A_2210261635_0201_0000
901,Car,18.87844637245219,23.708153614608882,-13.805594548551616,-1.9905814299364277,4.324439403782755,1.6059227848162367,1.4345224817709286,Suwon_A_2210261635_0201_0001
902,Car,18.878836034543497,23.70902609175126,-13.828822277119386,-1.9910593400924996,4.324439403782755,1.6059227848162367,1.4809195502525174,Suwon_A_2210261635_0201_0002
903,Car,18.87789509687284,23.706919275028866,-13.822968828880041,-1.9917412627202882,4.324439403782755,1.6059227848162367,1.46937380531821,Suwon_A_2210261635_0201_0003
904,Car,18.87746446088601,23.7059550548402,-13.828415516065183,-1.9922537979263228,4.324439403782755,1.6059227848162367,1.4803997268662612,Suwon_A_2210261635_0201_0004
905,Car,18.86158543138512,23.67040094118197,-13.802961306244983,-1.992553210527891,4.324439403782755,1.5448956745749927,1.4554878542430871,Suwon_A_2210261635_0201_0005
906,Car,18.857543763644003,23.661351401080783,-13.824613891463635,-1.9928815059529554,4.324439403782755,1.508746779635231,1.3975007952118323,Suwon_A_2210261635_0201_0006
907,Car,18.858185572543295,23.662788450275187,-13.82771295039592,-1.9928815059529557,4.324439403782755,1.504968427388103,1.3989698800366397,Suwon_A_2210261635_0201_0007
908,Car,18.836076778034954,23.662480378276,-13.809208818891802,-1.9918393023052259,4.278353453439881,1.5563265637451567,1.3864955117855686,Suwon_A_2210261635_0201_0008
909,Car,18.856341712035388,23.658659934356177,-13.795388208842501,-1.992881505952955,4.324439403782755,1.5150535586029674,1.4776188252651496,Suwon_A_2210261635_0201_0009
910,Adult,43.20631843897312,11.248087095778049,-12.29225969314575,1.7602671509718795,0.14085666808589886,0.4161831282249312,0.8392515182495117,Suwon_A_2210261635_0202_0000
911,Adult,40.57797056378908,5.4766056875467,-11.880927085876463,-0.8493935786857398,0.14292398957193342,0.3736151738667637,0.7451190948486328,Suwon_A_2210261635_0202_0001
912,Adult,41.632269023733855,6.213543133102569,-12.086925506591797,-0.8427556879130367,0.23751201668576982,0.5123843762347917,0.8230724334716797,Suwon_A_2210261635_0202_0002
913,Adult,42.612824197868065,6.981396946725763,-12.257833957672117,-0.8427556879139928,0.2192606895572169,0.39432889190347353,0.8103437423706055,Suwon_A_2210261635_0202_0003
914,Adult,43.57251391372259,7.788341639215918,-12.446028709411621,-0.8427556879141642,0.6366120170358585,0.3729820997424653,0.8441810607910156,Suwon_A_2210261635_0202_0004
915,Adult,44.63323514309116,8.639289353939681,-12.24365973917591,-0.8340180685752391,0.4691659422794292,0.3258124702592509,1.6827445119211566,Suwon_A_2210261635_0202_0005
916,Adult,45.7544117690266,9.694243182813171,-11.968292713165283,-0.9363462884609715,0.16227819044467395,0.25757701364268115,0.8437528610229492,Suwon_A_2210261635_0202_0006
917,Adult,32.55496378176629,-4.445778708914235,-11.605418108801858,2.339288261159895,0.4785216234527876,0.37236534680833244,0.6668958707208226,Suwon_A_2210261635_0202_0007
918,Adult,31.409005408660818,-5.50943199314289,-11.634820217975404,2.3470725946445166,0.1606434773517682,0.43533524980750693,1.2080306396789058,Suwon_A_2210261635_0202_0008
919,Adult,30.318139883561134,-6.3158536744460605,-11.375064450050976,2.3461359003266433,0.5317320752785184,0.5447588833712442,1.1834259745345137,Suwon_A_2210261635_0202_0009
920,Small_Car,33.20102409678867,-18.402032965370513,-12.494566537825623,-2.5086668573654833,2.6580926928408406,1.5698940297447148,1.5304412841796875,Suwon_A_2210261926_0203_0000
921,Car,43.08840729010777,-22.246903216745878,-13.199770450592043,0.03577628024464131,3.02834620231382,0.2922907854577885,0.3536195755004883,Suwon_A_2210261926_0203_0001
922,Small_Car,12.303990361217723,3.1734992971739917,-12.315911371938801,-3.1066873966063553,3.5979897202791262,1.510645887627661,1.5186368613092427,Suwon_A_2210261926_0203_0002
923,Small_Car,12.52573198094988,-3.395258591604853,-12.339339401434957,3.1327147110994056,3.6101252821309626,1.597733049341606,1.4852684999885448,Suwon_A_2210261926_0203_0003
924,Adult,9.25296749541948,-11.352851522772692,-12.547837322269679,-0.15552086272873564,1.653278533388905,0.5063143338191826,1.3722480269771915,Suwon_A_2210261926_0203_0004
925,Car,42.952525087482165,-21.576022554324727,-13.267367362976074,0.1207461851039296,3.767434768720656,0.24756647414494418,0.3775291442871094,Suwon_A_2210261926_0203_0005
926,Car,40.031279742650725,-24.465511268789818,-13.112910100238349,0.12074618510392963,1.0372951203522298,0.5835168473108762,0.54896320584779,Suwon_A_2210261926_0203_0006
927,Car,39.97381472219315,-14.81574390039355,-13.194191299928288,0.20824643401088305,3.003856926517284,1.387483021767539,0.4395637512207031,Suwon_A_2210261926_0203_0007
928,Car,39.612376406434414,-23.76798343048021,-13.030043518591741,0.02558324227888357,2.781440925770043,0.11773481004276753,0.5963033007784521,Suwon_A_2210261926_0203_0008
929,Car,43.56162958762053,-25.930929392637264,-13.003869196074668,0.04311100057512919,2.453622124216763,0.95622540435688,0.813758750960293,Suwon_A_2210261926_0203_0009
930,Car,27.306890550104562,-17.031736380608123,-12.367514610290527,-2.7814850457758062,3.5728012364266357,2.047599765848179,1.456146240234375,Suwon_A_2210261926_0204_0000
931,Car,27.306890550104526,-17.03173638060811,-12.367514610290527,-2.7813663625738867,3.5728012364266357,2.047599765848179,1.456146240234375,Suwon_A_2210261926_0204_0001
932,Car,42.94282973758442,-25.793486941142486,-12.956128597259521,0.13063972925799106,2.755092328397864,1.022197000268081,1.030776023864746,Suwon_A_2210261926_0204_0002
933,Car,27.307278063335854,-17.03177661513625,-12.347551334918318,-2.7813518242595685,3.5728012364266357,2.047599765848179,1.496080393482359,Suwon_A_2210261926_0204_0003
934,Car,27.307278063333637,-17.031776615157625,-12.347551334918318,-2.7813518794092156,3.5728012364266357,2.047599765848179,1.496080393482359,Suwon_A_2210261926_0204_0004
935,Car,27.3072780632051,-17.031776616395586,-12.347551334918318,-2.7813550734436983,3.5728012364266357,2.047599765848179,1.496080393482359,Suwon_A_2210261926_0204_0005
936,Bus,39.98837390061196,-21.850213258846225,-12.595398380772663,0.02570346093118446,6.120201092917222,1.9717397063274789,1.618576899734087,Suwon_A_2210261926_0204_0006
937,Bus,39.64816931078562,-16.94376905485083,-12.807456493377686,-0.012050146522317652,9.264792531304789,1.3651230761095645,1.1988687515258798,Suwon_A_2210261926_0204_0007
938,Car,42.15672716308194,-24.485409345351794,-12.681409706657941,0.03474235947768668,3.2392693426018475,0.35169873820999725,0.48196852952398583,Suwon_A_2210261926_0204_0008
939,Car,39.288449080523456,-14.731198272552742,-13.05413308190126,-0.008965569931799004,4.450737752491498,1.1054051453903904,0.6516905163569242,Suwon_A_2210261926_0204_0009
940,Bus,39.0351448059082,19.132286071777344,-12.51685304500898,0.06654810117877479,3.631673297566041,0.219244689561091,0.466473958059953,Suwon_A_2210261926_0205_0000
941,Bus,39.68726932143863,26.50089668369503,-11.96310366976853,-0.022852022883580212,9.98437752558078,1.7811691119687654,2.220748738525528,Suwon_A_2210261926_0205_0001
942,Van,42.116250485725644,-24.736568736614377,-12.859276771545408,-0.01620718029483483,3.850962367062246,1.3678242406660295,1.1572895050048828,Suwon_A_2210261926_0205_0002
943,Van,41.1832613112631,-18.592633610607113,-13.147736000914069,0.05994170147801953,4.2833982289153925,0.17098062546743295,0.42706504841701753,Suwon_A_2210261926_0205_0003
944,SUV,38.99196997236097,18.912805087857702,-12.487305993211669,0.022743553263732823,3.4552745485092338,0.4302710714388559,0.45862755117471155,Suwon_A_2210261926_0205_0004
945,SUV,39.109514923551075,29.169030316178663,-12.196767330169678,-0.016207180295102173,4.295965003026229,0.5378504167513966,1.5353193283081055,Suwon_A_2210261926_0205_0005
946,Two_Wheeler,23.78549277280295,11.723706061643721,-12.048540460825317,-3.0200616838590184,1.6071975237575664,0.5049831350691136,1.6071670772210112,Suwon_A_2210261926_0205_0006
947,Two_Wheeler,23.794697051491465,11.5084401823548,-12.048195251985227,-3.0113347157842103,1.6912352208652495,0.5441273355523532,1.5892114056052502,Suwon_A_2210261926_0205_0007
948,Two_Wheeler,23.85602974906297,11.508481929798933,-12.063849086732725,-3.063049858864795,1.6958191692385398,0.5441273355523532,1.5677883707742066,Suwon_A_2210261926_0205_0008
949,Two_Wheeler,23.797130974934745,11.507019396956924,-12.063364087273463,-3.115715273871005,1.695393522468585,0.5441273355523532,1.5688357238753368,Suwon_A_2210261926_0205_0009
950,Car,27.778269368859583,-17.17713649000977,-12.361606823276594,-3.103360179104193,4.058198070447623,1.7505477774635905,1.5173405813626284,Suwon_A_2210261926_0206_0000
951,Car,27.778269368859583,-17.17713649000977,-12.391916498059933,-3.103360179104193,4.058198070447623,1.7505477774635905,1.45672123179595,Suwon_A_2210261926_0206_0001
